1716076800000,66915.20000000,67700.00000000,65857.25000000,66274.01000000,18025.30409000,1716080399999,1204989222.87686849,823729.00000000,8692.17507000,581378180.33745968,0
1716163200000,66274.00000000,71515.56000000,66060.31000000,71446.62000000,50816.70110000,1716166799999,3485474763.75229406,1930939.00000000,26792.52994000,1839346667.54078913,0
1716249600000,71446.62000000,71979.00000000,69162.94000000,70148.34000000,49607.43360000,1716253199999,3509345769.23360777,2137448.00000000,24686.27911000,1746693652.32872200,0
1716336000000,70148.34000000,70666.00000000,68842.19000000,69166.62000000,27673.18026000,1716339599999,1931700812.30321431,1371973.00000000,13124.78731000,916344293.91047573,0
1716422400000,69166.62000000,70096.12000000,66312.16000000,67969.65000000,40513.17374000,1716425999999,2766790260.78860235,1827855.00000000,19791.15119000,1351640092.58136582,0
1716508800000,67969.66000000,69250.00000000,66600.12000000,68549.99000000,28095.83664000,1716512399999,1906438696.71560121,1165907.00000000,14344.29889000,973457354.69577563,0
1716595200000,68549.99000000,69610.00000000,68500.00000000,69290.57000000,12130.39418000,1716598799999,837339788.98389614,703803.00000000,5851.95991000,403954862.66947919,0
1716681600000,69290.56000000,69562.23000000,68128.01000000,68507.67000000,11872.11797000,1716685199999,818914878.99088979,722849.00000000,5934.62083000,409411078.54609239,0
1716768000000,68507.67000000,70687.56000000,68250.00000000,69436.43000000,23136.92737000,1716771599999,1604722197.83740282,1219341.00000000,11709.62174000,812172288.25763726,0
1716854400000,69436.43000000,69591.81000000,67277.91000000,68398.39000000,32622.97042000,1716857999999,2224860225.79922247,1459351.00000000,15543.09776000,1059920452.31461716,0
1716940800000,68398.40000000,68935.68000000,67124.65000000,67652.42000000,23159.83149000,1716944399999,1573095221.64839840,1221044.00000000,11748.55954000,797928379.36691797,0
1717027200000,67652.41000000,69500.00000000,67128.00000000,68352.17000000,28478.21840000,1717030799999,1945001081.52158642,1272851.00000000,14074.36655000,961595245.17878342,0
1717113600000,68352.17000000,69044.10000000,66670.00000000,67540.01000000,26690.32184000,1717117199999,1812659052.24967670,1177860.00000000,13258.10182000,900414200.11617684,0
1717200000000,67540.01000000,67900.00000000,67428.44000000,67766.85000000,8837.66133000,1717203599999,598305207.99320459,638484.00000000,4235.27045000,286752060.40289289,0
1717286400000,67766.84000000,68460.00000000,67257.47000000,67765.63000000,15426.32529000,1717289999999,1046827665.38293123,812348.00000000,7760.23377000,526768921.12622213,0
1717372800000,67765.62000000,70288.00000000,67612.48000000,68809.90000000,29633.37400000,1717376399999,2047757076.22683549,1253789.00000000,15308.67275000,1058024704.35337317,0
1717459200000,68809.89000000,71063.45000000,68567.32000000,70537.84000000,29619.78489000,1717462799999,2069902136.99324012,1254515.00000000,14922.96734000,1043071241.62848079,0
1717545600000,70537.83000000,71758.00000000,70383.66000000,71108.00000000,28703.18082000,1717549199999,2040073765.86763954,1055115.00000000,14210.23392000,1010053925.79108143,0
1717632000000,71108.00000000,71700.00000000,70117.64000000,70799.06000000,21842.00449000,1717635599999,1551467659.15429664,900226.00000000,10287.39110000,730849194.23039901,0
1717718400000,70799.06000000,71997.02000000,68420.00000000,69355.60000000,35598.45045000,1717721999999,2507250591.33297825,1516415.00000000,17318.78051000,1220810920.34443307,0
1717804800000,69355.60000000,69582.20000000,69168.02000000,69310.46000000,9773.82967000,1717808399999,678267390.53103876,714103.00000000,4772.23036000,331182466.90034252,0
1717891200000,69310.46000000,69857.14000000,69130.24000000,69648.14000000,9890.56709000,1717894799999,687344656.07255661,575583.00000000,4883.69296000,339405376.08154470,0
1717977600000,69648.15000000,70195.94000000,69172.29000000,69540.00000000,17122.66941000,1717981199999,1192466549.96912265,936731.00000000,8412.00246000,585909223.77581298,0
1718064000000,69540.00000000,69590.01000000,66051.00000000,67314.24000000,41436.01588000,1718067599999,2793799020.46912432,1782415.00000000,19839.82320000,1337254654.99899244,0
1718150400000,67314.23000000,69999.00000000,66905.00000000,68263.99000000,37175.32356000,1718153999999,2550285139.18437195,1670745.00000000,18975.89081000,1302069589.64168143,0
1718236800000,68263.98000000,68449.30000000,66251.78000000,66773.01000000,29079.55571000,1718240399999,1958897960.91729164,1518202.00000000,13886.14007000,935614189.69868124,0
1718323200000,66773.01000000,67370.24000000,65078.00000000,66043.99000000,28408.18797000,1718326799999,1884451554.42828488,1736314.00000000,13619.40861000,903708200.78497493,0
1718409600000,66043.99000000,66478.48000000,65857.10000000,66228.25000000,11451.80242000,1718413199999,758175888.02833724,700886.00000000,5495.02083000,363796116.45357519,0
1718496000000,66228.25000000,66998.70000000,66034.50000000,66676.87000000,9392.52223000,1718499599999,624653672.61385751,703295.00000000,4750.05166000,315940653.99261212,0
1718582400000,66676.86000000,67298.81000000,65130.00000000,66504.33000000,27386.16851000,1718585999999,1812061226.75656557,1542620.00000000,13716.89431000,907703353.53049541,0
1718668800000,66504.33000000,66588.23000000,64060.00000000,65175.32000000,42350.10244000,1718672399999,2755141806.03109026,2151711.00000000,20076.41361000,1305946733.58928084,0
1718755200000,65175.32000000,65727.54000000,64666.00000000,64974.37000000,20060.79576000,1718758799999,1307731953.95453167,1078458.00000000,10289.78180000,670875724.31372833,0
1718841600000,64974.37000000,66482.94000000,64559.15000000,64869.99000000,24265.29031000,1718845199999,1584896152.16636992,1282687.00000000,11828.87934000,772646071.21699643,0
1718928000000,64869.99000000,65066.66000000,63379.35000000,64143.56000000,25993.56442000,1718931599999,1665541539.70861602,1362617.00000000,12543.25960000,803462610.69190860,0
1719014400000,64143.56000000,64546.81000000,63943.82000000,64262.01000000,7308.95542000,1719017999999,470027247.34020829,562832.00000000,3756.29045000,241583895.45436180,0
1719100800000,64262.01000000,64521.00000000,63178.32000000,63210.01000000,8224.45447000,1719104399999,526848525.00294518,592759.00000000,3974.67964000,254685735.53387731,0
1719187200000,63210.01000000,63369.80000000,58402.00000000,60293.30000000,52161.35414000,1719190799999,3180853460.92475080,2190787.00000000,24495.59428000,1493633137.52665424,0
1719273600000,60293.30000000,62420.00000000,60257.06000000,61806.01000000,31189.24361000,1719277199999,1914901308.84587002,1277481.00000000,15360.08458000,943071608.51094162,0
1719360000000,61806.01000000,62487.81000000,60712.00000000,60864.99000000,22485.66463000,1719363599999,1381716993.35549188,1112152.00000000,11435.02653000,702676210.43654811,0
1719446400000,60864.98000000,62389.22000000,60606.63000000,61706.47000000,18344.28631000,1719449999999,1126705164.78289199,1062176.00000000,9298.26500000,570914131.05718338,0
