time,BTCUSDT_Open,ETHUSDT_Open,SOLUSDT_Open,DOGEUSDT_Open,ADAUSDT_Open,BNBUSDT_Open,LINKUSDT_Open,TRXUSDT_Open,XRPUSDT_Open,USDCUSDT_Open
2025-04-29,95011.18,1799.88,147.84,0.17908,0.7057,606.16,15.03,0.2483,2.295,0.9998
2025-04-30,94256.82,1797.81,146.3,0.17465,0.6957,601.0,14.61,0.2438,2.2379,0.9998
2025-05-01,94172.0,1793.62,147.54,0.17224,0.6816,599.88,14.3,0.2464,2.1907,1.0
2025-05-02,96489.9,1838.1,150.85,0.18065,0.705,599.64,14.74,0.2447,2.2122,0.9996
2025-05-03,96887.13,1842.2,148.04,0.18151,0.6982,600.69,14.65,0.2479,2.2093,0.9995
2025-05-04,95856.42,1833.52,146.71,0.17565,0.6995,599.36,14.24,0.2456,2.1872,0.9997
2025-05-05,94277.61,1808.86,143.94,0.17048,0.6762,586.02,13.86,0.2471,2.1561,0.9999
2025-05-06,94733.68,1820.19,146.72,0.17062,0.6621,597.61,13.65,0.2483,2.1306,1.0002
2025-05-07,96834.02,1817.0,146.89,0.1722,0.6789,602.57,13.82,0.2458,2.155,1.0
2025-05-08,97030.5,1811.11,147.32,0.17201,0.6716,602.7,13.81,0.2487,2.1264,0.9999
2025-05-09,103261.61,2207.39,164.46,0.19818,0.7694,629.17,15.89,0.257,2.3272,1.0
2025-05-10,102971.99,2345.04,172.77,0.2053,0.7773,666.29,16.01,0.2602,2.3438,1.0
2025-05-11,104809.53,2583.22,177.89,0.25062,0.8406,663.9,17.34,0.2662,2.4711,0.9999
2025-05-12,104118.0,2514.58,173.2,0.23181,0.8054,651.15,17.1,0.2651,2.3671,0.9998
2025-05-13,102791.32,2495.48,174.22,0.23102,0.8169,660.08,16.74,0.2717,2.544,1.0
2025-05-14,104103.72,2679.71,183.75,0.24078,0.83,664.12,17.4,0.2709,2.5828,0.9998
2025-05-15,103507.83,2609.75,176.63,0.23279,0.7987,652.47,17.02,0.2747,2.5504,0.9997
2025-05-16,103763.71,2548.7,169.16,0.2194,0.7624,651.88,16.04,0.2732,2.3856,0.9998
2025-05-17,103463.9,2537.13,167.4,0.22111,0.7588,646.76,15.76,0.2716,2.3797,0.9997
2025-05-18,103126.65,2475.09,165.94,0.21458,0.7428,639.5,15.33,0.2695,2.3531,0.9996
2025-05-19,106454.27,2497.78,173.3,0.23309,0.7597,651.54,15.88,0.268,2.428,0.9995
2025-05-20,105573.73,2528.14,166.87,0.22446,0.7426,649.62,15.79,0.2667,2.3803,0.9995
2025-05-21,106850.0,2524.19,168.59,0.22626,0.7461,650.0,15.71,0.2691,2.3565,0.9995
2025-05-22,109643.99,2551.0,173.54,0.23404,0.7693,673.31,16.1,0.2683,2.3953,0.9995
2025-05-23,111696.22,2664.83,179.68,0.24559,0.8093,686.57,16.74,0.2758,2.4311,0.9997
2025-05-24,107318.3,2526.49,174.0,0.22521,0.7472,656.99,15.53,0.2687,2.2965,0.9997
2025-05-25,107761.9,2530.41,175.87,0.22512,0.7467,668.0,15.34,0.2703,2.3304,0.9997
2025-05-26,109004.2,2551.22,175.75,0.22491,0.7598,669.45,15.54,0.2723,2.3416,0.9995
2025-05-27,109434.78,2563.7,174.92,0.22596,0.7604,674.3,15.54,0.2739,2.3103,0.9995
2025-05-28,108938.17,2660.81,176.72,0.22599,0.7584,686.9,15.91,0.2779,2.3167,0.9994
2025-05-29,107781.78,2681.61,172.22,0.22096,0.7476,686.89,15.69,0.2737,2.2742,0.9997
2025-05-30,105589.75,2631.39,166.71,0.21487,0.7221,675.02,15.05,0.2746,2.2441,0.9999
2025-05-31,103985.47,2531.35,156.2,0.19358,0.689,655.36,13.89,0.267,2.1397,0.9995
2025-06-01,104591.88,2528.06,156.45,0.19251,0.6858,658.01,13.97,0.2656,2.1739,0.9995
2025-06-02,105642.93,2539.2,157.68,0.19364,0.6854,660.77,14.06,0.2708,2.1792,0.9995
2025-06-03,105858.0,2607.42,156.83,0.19507,0.6897,665.93,14.08,0.2688,2.1965,0.9995
2025-06-04,105376.9,2593.35,155.19,0.19311,0.6837,661.6,14.12,0.2703,2.2445,0.9992
2025-06-05,104696.86,2607.68,153.27,0.18811,0.6654,663.24,13.84,0.2744,2.2009,0.9993
2025-06-06,101508.69,2414.02,144.28,0.17106,0.6256,633.33,12.89,0.282,2.0936,0.9994
2025-06-07,104288.43,2476.1,147.82,0.17878,0.6554,642.71,13.57,0.278,2.1598,0.9992
2025-06-08,105552.15,2524.64,150.07,0.1851,0.6645,650.82,13.82,0.2869,2.1768,0.9993
2025-06-09,105734.01,2509.84,152.45,0.18417,0.6703,652.0,13.73,0.2818,2.2669,0.9994
2025-06-10,110263.02,2680.13,161.16,0.1949,0.705,665.58,14.36,0.2869,2.321,0.9996
2025-06-11,110274.39,2816.41,165.12,0.19851,0.7167,673.51,15.45,0.2926,2.3074,0.9998
2025-06-12,108645.13,2771.6,160.98,0.19294,0.6979,667.42,14.89,0.2796,2.2704,0.9997
2025-06-13,105671.74,2642.66,152.32,0.18111,0.6613,654.76,13.98,0.2719,2.19,0.9996
2025-06-14,106066.59,2579.19,148.6,0.18041,0.6421,655.35,13.45,0.2698,2.1473,0.9995
2025-06-15,105414.63,2530.77,144.65,0.17825,0.6247,645.61,13.16,0.2711,2.1393,0.9995
2025-06-16,105594.02,2547.62,152.97,0.17554,0.6333,648.19,13.3,0.2739,2.1655,0.9997
2025-06-17,106794.53,2544.17,150.73,0.17271,0.6302,650.74,13.57,0.274,2.2379,0.9995
2025-06-18,104551.17,2509.95,147.58,0.16936,0.609,648.09,13.0,0.2714,2.1591,0.9998
2025-06-19,104886.79,2525.0,146.35,0.17069,0.604,644.77,13.12,0.2729,2.1704,0.9997
2025-06-20,104658.59,2521.13,147.04,0.17091,0.6021,644.65,13.07,0.2748,2.1647,0.9998
2025-06-21,103297.98,2406.49,140.11,0.16235,0.5775,641.61,12.51,0.2723,2.1195,0.9998
2025-06-22,102120.02,2295.72,135.43,0.15448,0.5562,628.98,12.03,0.2709,2.0632,0.9997
2025-06-23,100963.87,2227.7,131.71,0.15128,0.5419,615.81,11.65,0.2634,2.0173,0.9997
2025-06-24,105333.94,2411.66,144.51,0.16377,0.5823,640.5,12.83,0.2726,2.1584,0.9993
2025-06-25,106083.0,2448.46,145.93,0.16572,0.5875,643.53,13.42,0.2737,2.1897,0.9996
2025-06-26,107340.59,2418.5,143.57,0.16458,0.5671,646.06,13.14,0.2731,2.1858,0.9995
2025-06-27,106947.06,2415.96,139.05,0.16002,0.5544,642.3,12.94,0.271,2.1053,0.9995
2025-06-28,107047.58,2423.17,142.09,0.16105,0.5586,645.72,13.05,0.2732,2.142,0.9996
2025-06-29,107296.79,2435.62,150.73,0.16362,0.5654,648.61,13.4,0.2747,2.1855,0.9996
2025-06-30,108356.93,2500.09,153.32,0.16945,0.5773,654.9,13.71,0.2769,2.2062,0.9998
2025-07-01,107146.51,2485.47,154.82,0.16518,0.5722,656.9,13.37,0.2797,2.2362,0.9997
2025-07-02,105681.13,2405.01,146.87,0.15779,0.542,646.34,12.9,0.2788,2.1719,0.9997
2025-07-03,108849.59,2570.41,152.28,0.16868,0.584,659.7,13.55,0.2845,2.2335,0.9995
2025-07-04,109584.77,2591.26,152.35,0.17201,0.5992,663.58,13.66,0.287,2.2569,0.9996
2025-07-05,107984.25,2508.04,147.69,0.16289,0.5725,653.6,13.16,0.2826,2.2205,0.9997
2025-07-06,108198.12,2516.42,147.55,0.16422,0.5756,656.17,13.23,0.2831,2.2177,0.9997
2025-07-07,109203.85,2570.35,151.86,0.17196,0.5858,663.13,13.49,0.287,2.2709,0.9998
2025-07-08,108262.94,2542.3,148.89,0.16793,0.5806,661.06,13.43,0.2866,2.2707,0.9999
2025-07-09,108922.99,2615.25,151.68,0.17094,0.5883,660.63,13.97,0.2874,2.3109,0.9998
2025-07-10,111234.0,2768.74,157.06,0.18053,0.6227,668.69,14.25,0.2898,2.4038,0.9996
2025-07-11,116010.01,2951.29,164.33,0.19508,0.6776,685.8,15.24,0.2939,2.5471,0.9999
2025-07-12,117527.66,2958.21,162.92,0.20103,0.7094,689.98,15.29,0.301,2.7323,0.9997
2025-07-13,117420.0,2943.29,160.7,0.19741,0.7089,685.86,15.11,0.3023,2.7395,0.9996
2025-07-14,119086.65,2972.03,161.15,0.19855,0.7368,692.01,15.66,0.3029,2.8361,0.9995
2025-07-15,119841.17,3013.61,162.21,0.19748,0.7352,689.13,15.76,0.3025,2.9582,0.9999
2025-07-16,117758.08,3137.9,163.98,0.1992,0.7467,689.93,16.11,0.3004,2.9189,0.9999
2025-07-17,118630.44,3371.35,173.62,0.21269,0.7645,708.61,16.68,0.3096,3.038,0.9995
2025-07-18,119177.56,3476.88,175.88,0.21826,0.8216,720.64,18.0,0.3155,3.4813,0.9992
2025-07-19,117924.84,3546.92,177.28,0.2358,0.8159,729.92,17.83,0.326,3.4136,0.9993
2025-07-20,117840.01,3592.0,176.97,0.24142,0.8298,733.2,18.4,0.3178,3.4243,0.9995
2025-07-21,117265.11,3756.69,181.44,0.27375,0.858,756.82,19.28,0.3141,3.4541,0.9994
2025-07-22,117380.36,3762.32,195.72,0.27142,0.889,766.22,19.49,0.3144,3.5494,0.9995
2025-07-23,119954.43,3746.21,205.7,0.27094,0.9035,786.69,19.66,0.3157,3.5504,0.9996
2025-07-24,118756.0,3628.29,189.4,0.24078,0.816,776.74,18.18,0.3095,3.1839,0.9994
2025-07-25,118340.98,3706.95,182.88,0.23219,0.8059,770.74,17.92,0.3139,3.1454,0.9995
2025-07-26,117614.31,3724.97,186.75,0.23673,0.8158,785.44,18.29,0.317,3.1422,0.9997
2025-07-27,117919.99,3741.11,184.89,0.23544,0.8198,793.3,18.41,0.32,3.1662,0.9996
2025-07-28,119415.56,3872.11,188.64,0.24071,0.832,844.0,19.24,0.32,3.239,0.9995
2025-07-29,118062.32,3799.0,183.1,0.22616,0.7932,824.07,18.11,0.3224,3.1235,0.9999
2025-07-30,117950.75,3793.79,181.47,0.22392,0.7829,805.11,17.84,0.3384,3.1281,1.0001
2025-07-31,117840.29,3810.0,177.77,0.21998,0.7633,793.51,17.72,0.3274,3.0967,1.0
2025-08-01,115764.07,3698.39,172.22,0.20975,0.7392,783.13,16.93,0.325,3.0223,1.0001
2025-08-02,113297.92,3488.21,162.71,0.20098,0.7141,757.08,16.07,0.3234,2.9614,1.0003
2025-08-03,112546.35,3393.94,158.49,0.19098,0.6975,736.43,15.64,0.322,2.7695,1.0002
2025-08-04,114208.81,3496.75,161.98,0.19875,0.7271,751.21,16.3,0.3275,2.9481,0.9999
2025-08-05,115055.03,3720.99,169.55,0.21038,0.755,768.62,17.12,0.3329,3.0715,0.9999
2025-08-06,114129.75,3612.01,164.09,0.19982,0.7258,755.13,16.39,0.3338,2.9622,1.0
2025-08-07,114992.27,3683.31,168.1,0.20525,0.7413,769.55,16.67,0.3373,2.9908,0.9997
2025-08-08,117472.02,3910.3,175.37,0.22228,0.7874,788.67,18.47,0.3385,3.3196,0.9997
2025-08-09,116674.74,4009.51,176.79,0.23039,0.7912,793.5,19.89,0.3378,3.2858,0.9997
2025-08-10,116462.25,4260.63,179.96,0.23995,0.8029,798.83,21.95,0.3352,3.2259,0.9996
2025-08-11,119294.27,4250.58,182.67,0.23385,0.8015,807.22,22.07,0.3382,3.1869,0.9997
2025-08-12,118686.0,4223.22,174.83,0.22208,0.7727,805.09,21.07,0.3451,3.1295,0.9999
2025-08-13,120134.09,4590.52,191.77,0.23582,0.8411,832.48,23.6,0.3524,3.2675,1.0001
2025-08-14,123306.44,4749.31,201.51,0.24483,0.9042,848.02,23.98,0.362,3.2744,0.9995
2025-08-15,118295.09,4546.84,192.46,0.22381,0.9257,840.42,22.45,0.3575,3.0792,0.9993
2025-08-16,117342.04,4439.47,185.71,0.22885,0.9452,827.8,21.75,0.3526,3.0778,0.9993
2025-08-17,117380.66,4422.0,189.61,0.23115,0.9211,838.71,22.64,0.3478,3.1056,0.9993
2025-08-18,117405.01,4472.34,191.0,0.23457,0.961,855.38,25.64,0.3533,3.0877,0.9993
2025-08-19,116227.05,4312.99,182.94,0.22262,0.9235,847.0,25.79,0.3503,3.0616,0.9995
2025-08-20,112872.95,4075.58,176.22,0.20944,0.8464,824.1,23.56,0.3477,2.8608,1.0001
2025-08-21,114271.23,4336.16,187.95,0.22168,0.8809,869.05,26.45,0.3545,2.9512,0.9999
2025-08-22,112500.0,4225.3,180.3,0.21473,0.8519,839.49,24.82,0.3537,2.8518,1.0002
2025-08-23,116936.0,4832.07,200.69,0.24054,0.9315,900.2,26.8,0.3667,3.0745,1.0002
2025-08-24,115438.06,4778.4,204.15,0.23631,0.9142,880.42,26.28,0.3625,3.0486,1.0003
2025-08-25,113493.59,4780.15,205.99,0.23182,0.909,876.51,25.82,0.3614,3.0259,1.0
2025-08-26,110111.98,4376.17,187.19,0.20965,0.8372,839.32,23.38,0.3417,2.8584,0.9997
2025-08-27,111763.22,4600.63,195.85,0.21839,0.8663,863.7,24.37,0.3518,3.0123,0.9998
2025-08-28,111262.01,4506.71,202.95,0.21891,0.8509,855.18,23.78,0.3452,2.9688,0.9999
2025-08-29,112566.9,4511.2,214.43,0.22438,0.8576,873.48,25.18,0.345,2.9665,0.9998
2025-08-30,108377.4,4360.18,205.09,0.21391,0.8266,862.3,23.43,0.3386,2.8195,0.9998
2025-08-31,108816.33,4373.7,202.7,0.21595,0.8225,862.0,23.51,0.339,2.818,0.9998
2025-09-01,108246.36,4391.83,200.62,0.21371,0.8112,857.66,23.2,0.341,2.7757,0.9999
2025-09-02,109237.43,4314.5,197.32,0.21074,0.8015,845.68,22.52,0.3373,2.7589,0.9999
2025-09-03,111240.01,4326.49,209.64,0.21489,0.8348,851.8,23.49,0.338,2.862,0.9998
2025-09-04,111705.72,4450.46,210.77,0.2203,0.8367,854.76,23.69,0.3406,2.8442,0.9996
2025-09-05,110730.87,4297.56,202.32,0.21241,0.8093,843.62,22.32,0.3346,2.7947,0.9999
2025-09-06,110660.0,4307.46,203.37,0.21788,0.8306,850.14,22.28,0.3313,2.8146,0.9998
2025-09-07,110187.98,4273.15,200.17,0.21595,0.8185,860.86,22.2,0.3145,2.8098,0.9997
2025-09-08,111137.35,4306.19,206.35,0.22876,0.8351,880.05,22.47,0.3313,2.877,0.9999
2025-09-09,112065.23,4306.36,214.11,0.24165,0.8651,878.08,23.04,0.3313,2.9698,0.9998
2025-09-10,111546.38,4310.08,217.22,0.24063,0.8653,880.0,23.05,0.3351,2.9474,0.9999
2025-09-11,113960.0,4349.33,224.06,0.24535,0.8854,893.77,23.57,0.3383,2.9834,0.9996
2025-09-12,115482.69,4458.83,228.73,0.25604,0.894,902.77,24.47,0.3463,3.0398,0.9996
2025-09-13,116029.41,4712.16,242.18,0.2755,0.917,924.81,25.12,0.3525,3.1054,0.9992
2025-09-14,115918.29,4666.54,242.38,0.28937,0.9294,933.68,24.88,0.3497,3.1193,0.9994
2025-09-15,115268.01,4604.48,239.75,0.27795,0.8878,926.51,24.1,0.3485,3.028,0.9994
2025-09-16,115349.71,4523.74,234.32,0.2683,0.8631,919.68,23.56,0.3449,2.9969,0.9996
2025-09-17,116788.96,4501.3,236.96,0.26994,0.8803,955.65,23.49,0.3424,3.0376,0.9996
2025-09-18,116447.6,4590.54,244.84,0.28257,0.9138,989.97,24.0,0.3432,3.0841,0.9995
2025-09-19,117073.53,4587.66,247.5,0.27856,0.9244,981.05,24.63,0.3505,3.0735,0.9994
2025-09-20,115632.39,4468.59,238.53,0.26526,0.8904,984.1,23.48,0.3438,2.99,0.9993
2025-09-21,115685.63,4480.41,239.48,0.26758,0.8931,1043.77,23.33,0.3466,2.975,0.9995
2025-09-22,115232.29,4444.98,236.16,0.26074,0.8841,1047.8,22.95,0.3426,2.9701,0.9994
2025-09-23,112650.99,4199.09,220.39,0.24123,0.8257,992.9,21.66,0.34,2.8525,0.999
2025-09-24,111998.8,4164.25,213.29,0.23709,0.806,1015.98,21.52,0.336,2.8247,0.9997
2025-09-25,113307.01,4152.81,211.61,0.24107,0.8128,1018.49,21.61,0.3382,2.9257,0.9994
2025-09-26,108994.49,3874.35,192.73,0.22292,0.7637,945.9,20.15,0.3319,2.7435,0.9994
2025-09-27,109643.46,4032.24,205.16,0.23244,0.7918,960.81,21.07,0.3384,2.7836,0.9993
2025-09-28,109635.85,4018.39,203.47,0.23077,0.781,968.46,20.92,0.3366,2.8047,0.9994
2025-09-29,112163.96,4142.16,210.83,0.23735,0.8086,993.01,21.68,0.3357,2.8675,0.9994
2025-09-30,114311.97,4215.07,212.74,0.23478,0.806,1029.79,21.73,0.3368,2.8801,0.9993
2025-10-01,114048.94,4145.15,208.68,0.23294,0.8073,1008.51,21.31,0.3336,2.8468,0.9997
2025-10-02,118594.99,4348.03,222.04,0.24906,0.8508,1026.5,22.57,0.3416,2.9485,0.9994
2025-10-03,120529.35,4484.35,234.74,0.26201,0.8706,1090.22,22.78,0.3426,3.0388,0.9992
2025-10-04,122232.21,4512.88,232.84,0.25819,0.8655,1189.4,22.5,0.3419,3.0402,0.9992
